PhraseId	SentenceId	Phrase	Sentiment	sentiment
85939	4446	a must-see	4	neutral
85940	4446	must-see	4	neutral
85941	4447	It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress .	3	positive
85942	4447	It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress	3	positive
85943	4447	It 's hard to quibble with a flick boasting this many genuine cackles , but	3	positive
85944	4447	It 's hard to quibble with a flick boasting this many genuine cackles ,	3	positive
85945	4447	It 's hard to quibble with a flick boasting this many genuine cackles	4	positive
85946	4447	's hard to quibble with a flick boasting this many genuine cackles	3	positive
85947	4447	hard to quibble with a flick boasting this many genuine cackles	3	positive
85948	4447	to quibble with a flick boasting this many genuine cackles	3	positive
85949	4447	quibble with a flick boasting this many genuine cackles	3	positive
85950	4447	quibble	2	neutral
85951	4447	with a flick boasting this many genuine cackles	3	positive
85952	4447	a flick boasting this many genuine cackles	3	positive
85953	4447	boasting this many genuine cackles	4	positive
85954	4447	this many genuine cackles	2	positive
85955	4447	many genuine cackles	4	positive
85956	4447	genuine cackles	2	positive
85957	4447	cackles	2	neutral
85958	4447	Notorious C.H.O. still feels like a promising work-in-progress	3	positive
85959	4447	still feels like a promising work-in-progress	2	positive
85960	4447	feels like a promising work-in-progress	2	positive
85961	4447	like a promising work-in-progress	3	positive
85962	4447	a promising work-in-progress	3	positive
85963	4447	promising work-in-progress	3	positive
85964	4447	work-in-progress	2	neutral
85965	4448	One-sided documentary offers simplistic explanations to a very complex situation .	1	negative
85966	4448	One-sided documentary	1	neutral
85967	4448	offers simplistic explanations to a very complex situation .	2	negative
85968	4448	offers simplistic explanations to a very complex situation	2	negative
85969	4448	offers simplistic explanations	2	negative
85970	4448	simplistic explanations	2	negative
85971	4448	explanations	2	neutral
85972	4448	to a very complex situation	2	negative
85973	4448	a very complex situation	3	negative
85974	4448	very complex situation	2	negative
85975	4448	very complex	3	negative
85976	4449	All in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate they 're forced to follow .	3	positive
85977	4449	All in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate	2	positive
85978	4449	in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate	3	positive
85979	4449	all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate	3	positive
85980	4449	an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate	4	positive
85981	4449	an interesting look at the life of the campaign-trail press , especially ones	3	positive
85982	4449	at the life of the campaign-trail press , especially ones	2	neutral
85983	4449	the life of the campaign-trail press , especially ones	2	neutral
85984	4449	of the campaign-trail press , especially ones	2	neutral
85985	4449	the campaign-trail press , especially ones	2	neutral
85986	4449	the campaign-trail press , especially	2	neutral
85987	4449	the campaign-trail press ,	2	neutral
85988	4449	the campaign-trail press	3	neutral
85989	4449	campaign-trail press	2	neutral
85990	4449	campaign-trail	2	neutral
85991	4449	that do n't really care for the candidate	1	positive
85992	4449	do n't really care for the candidate	1	positive
85993	4449	care for the candidate	2	neutral
85994	4449	for the candidate	2	neutral
85995	4449	the candidate	2	neutral
85996	4449	candidate	2	neutral
85997	4449	they 're forced to follow .	2	negative
85998	4449	're forced to follow .	2	negative
85999	4449	're forced to follow	2	negative
86000	4449	forced to follow	1	negative
86001	4449	to follow	2	neutral
86002	4450	Hugh Grant 's act is so consuming that sometimes it 's difficult to tell who the other actors in the movie are .	3	negative
86003	4450	Hugh Grant 's act	2	neutral
86004	4450	Hugh Grant 's	2	neutral
86005	4450	is so consuming that sometimes it 's difficult to tell who the other actors in the movie are .	2	negative
86006	4450	is so consuming that sometimes it 's difficult to tell who the other actors in the movie are	2	negative
86007	4450	consuming that sometimes it 's difficult to tell who the other actors in the movie are	2	negative
86008	4450	that sometimes it 's difficult to tell who the other actors in the movie are	1	negative
86009	4450	sometimes it 's difficult to tell who the other actors in the movie are	1	negative
86010	4450	it 's difficult to tell who the other actors in the movie are	2	negative
86011	4450	's difficult to tell who the other actors in the movie are	1	negative
86012	4450	difficult to tell who the other actors in the movie are	1	negative
86013	4450	to tell who the other actors in the movie are	2	negative
86014	4450	tell who the other actors in the movie are	2	negative
86015	4450	who the other actors in the movie are	2	negative
86016	4450	the other actors in the movie are	2	negative
86017	4450	the other actors in the movie	2	negative
86018	4450	the other actors	2	negative
86019	4450	other actors	2	negative
86020	4451	Although Frailty fits into a classic genre , in its script and execution it is a remarkably original work .	3	positive
86021	4451	Although Frailty fits into a classic genre , in its script and execution	2	positive
86022	4451	Frailty fits into a classic genre , in its script and execution	3	positive
86023	4451	fits into a classic genre , in its script and execution	3	positive
86024	4451	fits into a classic genre ,	3	positive
86025	4451	fits into a classic genre	3	positive
86026	4451	into a classic genre	3	positive
86027	4451	a classic genre	3	positive
86028	4451	classic genre	2	positive
86029	4451	in its script and execution	2	neutral
86030	4451	its script and execution	3	neutral
86031	4451	script and execution	2	neutral
86032	4451	script and	2	neutral
86033	4451	it is a remarkably original work .	3	positive
86034	4451	is a remarkably original work .	4	positive
86035	4451	is a remarkably original work	3	positive
86036	4451	a remarkably original work	4	positive
86037	4451	remarkably original work	3	positive
86038	4451	remarkably original	4	positive
86039	4452	Brisk hack job .	0	neutral
86040	4452	Brisk hack job	1	neutral
86041	4452	Brisk hack	1	neutral
86042	4453	Malcolm McDowell is cool .	3	positive
86043	4453	is cool .	3	positive
86044	4453	is cool	2	positive
86045	4454	Your taste for Jonah - A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .	2	neutral
86046	4454	Your taste for Jonah	2	neutral
86047	4454	Your taste	2	neutral
86048	4454	for Jonah	2	neutral
86049	4454	- A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .	1	neutral
86050	4454	A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .	1	neutral
86051	4454	A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit	2	neutral
86052	4454	A Veggie Tales Movie	2	neutral
86053	4454	Veggie Tales Movie	3	neutral
86054	4454	Veggie	2	neutral
86055	4454	Tales Movie	2	neutral
86056	4454	may well depend on your threshold for pop manifestations of the Holy Spirit	2	neutral
86057	4454	depend on your threshold for pop manifestations of the Holy Spirit	1	neutral
86058	4454	on your threshold for pop manifestations of the Holy Spirit	2	neutral
86059	4454	your threshold for pop manifestations of the Holy Spirit	2	neutral
86060	4454	your threshold	2	neutral
86061	4454	for pop manifestations of the Holy Spirit	2	neutral
86062	4454	pop manifestations of the Holy Spirit	3	neutral
86063	4454	pop manifestations	2	neutral
86064	4454	manifestations	2	neutral
86065	4454	of the Holy Spirit	2	neutral
86066	4454	the Holy Spirit	2	neutral
86067	4454	Holy Spirit	2	neutral
86068	4455	An exhilarating experience .	4	positive
86069	4456	both overstuffed and undernourished ... The film ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time .	2	positive
86070	4456	both overstuffed and undernourished ... The film ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time	0	positive
86071	4456	both overstuffed and undernourished ...	0	neutral
86072	4456	both overstuffed and undernourished	1	neutral
86073	4456	overstuffed and undernourished	1	neutral
86074	4456	overstuffed and	1	neutral
86075	4456	overstuffed	1	neutral
86076	4456	The film ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time	1	positive
86077	4456	ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time	2	positive
86078	4456	be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time	3	positive
86079	4456	called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time	2	positive
86080	4456	called a solid success ,	4	positive
86081	4456	called a solid success	3	positive
86082	4456	a solid success	4	positive
86083	4456	solid success	4	positive
86084	4456	although there 's plenty of evidence here to indicate Clooney might have better luck next time	2	positive
86085	4456	there 's plenty of evidence here to indicate Clooney might have better luck next time	2	positive
86086	4456	's plenty of evidence here to indicate Clooney might have better luck next time	1	positive
86087	4456	's plenty of evidence here	2	neutral
86088	4456	's plenty of evidence	3	neutral
86089	4456	plenty of evidence	2	neutral
86090	4456	of evidence	2	neutral
86091	4456	evidence	2	neutral
86092	4456	to indicate Clooney might have better luck next time	1	positive
86093	4456	indicate Clooney might have better luck next time	2	positive
86094	4456	indicate	2	neutral
86095	4456	Clooney might have better luck next time	1	positive
86096	4456	might have better luck next time	2	positive
86097	4456	have better luck next time	1	positive
86098	4456	have better luck	2	positive
86099	4456	better luck	1	positive
86100	4456	next time	2	neutral
86101	4457	... Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	2	neutral
86102	4457	Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	2	neutral
86103	4457	has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	2	neutral
86104	4457	has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	1	neutral
86105	4457	turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	2	neutral
86106	4457	turned his franchise	2	neutral
86107	4457	his franchise	2	neutral
86108	4457	into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	2	neutral
86109	4457	the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	1	neutral
86110	4457	the movie version	2	neutral
86111	4457	of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	1	neutral
86112	4457	an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs	2	neutral
86113	4457	an adolescent dirty-joke book	2	neutral
86114	4457	adolescent dirty-joke book	1	neutral
86115	4457	dirty-joke book	2	neutral
86116	4457	dirty-joke	2	neutral
86117	4457	done up in post-Tarantino pop-culture riffs	2	neutral
86118	4457	done up	2	neutral
86119	4457	in post-Tarantino pop-culture riffs	2	neutral
86120	4457	post-Tarantino pop-culture riffs	2	neutral
86121	4457	post-Tarantino	3	neutral
86122	4457	pop-culture riffs	2	neutral
86123	4457	pop-culture	3	neutral
86124	4458	Especially compared with the television series that inspired the movie .	2	neutral
86125	4458	Especially compared with the television series that inspired the movie	2	neutral
86126	4458	compared with the television series that inspired the movie	2	neutral
86127	4458	with the television series that inspired the movie	2	neutral
86128	4458	the television series that inspired the movie	3	neutral
86129	4458	the television series	2	neutral
86130	4458	that inspired the movie	2	neutral
86131	4458	inspired the movie	2	neutral
86132	4459	More of the same from Taiwanese auteur Tsai Ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films .	3	positive
86133	4459	More of the same from Taiwanese auteur Tsai Ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	4	positive
86134	4459	of the same from Taiwanese auteur Tsai Ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	4	positive
86135	4459	the same from Taiwanese auteur Tsai Ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	3	positive
86136	4459	the same from Taiwanese auteur Tsai Ming-liang ,	2	neutral
86137	4459	the same from Taiwanese auteur Tsai Ming-liang	2	neutral
86138	4459	from Taiwanese auteur Tsai Ming-liang	2	neutral
86139	4459	Taiwanese auteur Tsai Ming-liang	2	neutral
86140	4459	Taiwanese	2	neutral
86141	4459	auteur Tsai Ming-liang	2	neutral
86142	4459	Tsai Ming-liang	2	neutral
86143	4459	Ming-liang	2	neutral
86144	4459	which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	4	positive
86145	4459	is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	3	positive
86146	4459	good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	4	positive
86147	4459	good news to anyone	3	positive
86148	4459	good news	3	positive
86149	4459	to anyone	2	neutral
86150	4459	who 's fallen under the sweet , melancholy spell of this unique director 's previous films	3	positive
86151	4459	's fallen under the sweet , melancholy spell of this unique director 's previous films	3	positive
86152	4459	fallen under the sweet , melancholy spell of this unique director 's previous films	3	positive
86153	4459	under the sweet , melancholy spell of this unique director 's previous films	3	positive
86154	4459	the sweet , melancholy spell of this unique director 's previous films	2	positive
86155	4459	the sweet , melancholy spell	3	positive
86156	4459	sweet , melancholy spell	3	positive
86157	4459	, melancholy spell	2	neutral
86158	4459	melancholy spell	2	neutral
86159	4459	of this unique director 's previous films	3	positive
86160	4459	this unique director 's previous films	3	positive
86161	4459	this unique director 's	2	positive
86162	4459	unique director 's	3	positive
86163	4459	previous films	2	negative
86164	4460	Worth seeing just for Weaver and LaPaglia .	3	positive
86165	4460	Worth seeing just for Weaver and LaPaglia	3	positive
86166	4460	seeing just for Weaver and LaPaglia	2	neutral
86167	4460	seeing just	2	neutral
86168	4460	for Weaver and LaPaglia	2	neutral
86169	4460	Weaver and LaPaglia	2	neutral
86170	4460	Weaver and	2	neutral
86171	4460	Weaver	2	neutral
86172	4460	LaPaglia	2	neutral
86173	4461	This 90-minute dud could pass for Mike Tyson 's E !	0	neutral
86174	4461	This 90-minute dud	0	neutral
86175	4461	90-minute dud	1	neutral
86176	4461	could pass for Mike Tyson 's E !	2	neutral
86177	4461	could pass for Mike Tyson 's E	2	neutral
86178	4461	pass for Mike Tyson 's E	2	neutral
86179	4461	for Mike Tyson 's E	2	neutral
86180	4461	Mike Tyson 's E	2	neutral
86181	4461	Mike Tyson 's	2	neutral
86182	4461	Tyson 's	2	neutral
86183	4461	Tyson	2	neutral
86184	4462	But mainstream audiences will find little of interest in this film , which is often preachy and poorly acted .	1	negative
86185	4462	mainstream audiences will find little of interest in this film , which is often preachy and poorly acted .	0	negative
86186	4462	will find little of interest in this film , which is often preachy and poorly acted .	1	negative
86187	4462	will find little of interest in this film , which is often preachy and poorly acted	0	negative
86188	4462	find little of interest in this film , which is often preachy and poorly acted	1	negative
86189	4462	find little of interest	1	negative
86190	4462	little of interest	2	negative
86191	4462	in this film , which is often preachy and poorly acted	1	negative
86192	4462	this film , which is often preachy and poorly acted	1	negative
86193	4462	which is often preachy and poorly acted	1	negative
86194	4462	is often preachy and poorly acted	0	negative
86195	4462	is often preachy and poorly	2	negative
86196	4462	is often preachy and	0	negative
86197	4462	is often preachy	1	negative
86198	4463	With miscast leads , banal dialogue and an absurdly overblown climax , Killing Me Softly belongs firmly in the so-bad-it 's - good camp .	2	negative
86199	4463	With miscast leads , banal dialogue and an absurdly overblown climax	0	negative
86200	4463	miscast leads , banal dialogue and an absurdly overblown climax	0	negative
86201	4463	miscast leads , banal dialogue and	0	negative
86202	4463	miscast leads , banal dialogue	0	negative
86203	4463	miscast leads ,	1	neutral
86204	4463	miscast leads	1	neutral
86205	4463	miscast	2	neutral
86206	4463	an absurdly overblown climax	0	negative
86207	4463	absurdly overblown climax	1	negative
86208	4463	overblown climax	1	neutral
86209	4463	, Killing Me Softly belongs firmly in the so-bad-it 's - good camp .	2	positive
86210	4463	Killing Me Softly belongs firmly in the so-bad-it 's - good camp .	2	positive
86211	4463	Killing Me	2	neutral
86212	4463	Softly belongs firmly in the so-bad-it 's - good camp .	2	positive
86213	4463	Softly	2	positive
86214	4463	belongs firmly in the so-bad-it 's - good camp .	3	positive
86215	4463	belongs firmly in the so-bad-it 's - good camp	2	positive
86216	4463	belongs firmly	2	negative
86217	4463	in the so-bad-it 's - good camp	2	positive
86218	4463	the so-bad-it 's - good camp	3	positive
86219	4463	the so-bad-it 's	1	neutral
86220	4463	so-bad-it 's	1	neutral
86221	4463	so-bad-it	0	neutral
86222	4463	- good camp	3	positive
86223	4463	good camp	3	positive
86224	4464	An encouraging effort from McCrudden	3	neutral
86225	4464	An encouraging effort	3	neutral
86226	4464	encouraging effort	3	neutral
86227	4464	from McCrudden	2	neutral
86228	4464	McCrudden	2	neutral
86229	4465	Watching these eccentrics is both inspiring and pure joy .	4	positive
86230	4465	Watching these eccentrics	2	neutral
86231	4465	these eccentrics	2	neutral
86232	4465	eccentrics	1	neutral
86233	4465	is both inspiring and pure joy .	4	positive
86234	4465	is both inspiring and pure joy	3	positive
86235	4465	both inspiring and pure joy	3	positive
86236	4465	inspiring and pure joy	3	positive
86237	4465	inspiring and pure	3	positive
86238	4465	inspiring and	4	positive
86239	4466	Suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer demands .	0	negative
86240	4466	Suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer	0	negative
86241	4466	from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer	0	negative
86242	4466	a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer	1	negative
86243	4466	a lack of clarity and audacity	1	neutral
86244	4466	a lack	1	neutral
86245	4466	of clarity and audacity	2	neutral
86246	4466	clarity and audacity	3	neutral
86247	4466	clarity and	3	neutral
86248	4466	that a subject as monstrous and pathetic as Dahmer	1	negative
86249	4466	a subject as monstrous and pathetic as Dahmer	2	negative
86250	4466	subject as monstrous and pathetic as Dahmer	1	negative
86251	4466	subject as monstrous and	2	negative
86252	4466	subject as monstrous	1	negative
86253	4466	as monstrous	1	neutral
86254	4466	pathetic as Dahmer	1	negative
86255	4466	as Dahmer	1	neutral
86256	4466	demands .	2	neutral
86257	4467	It has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .	1	negative
86258	4467	has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .	1	negative
86259	4467	has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition	1	negative
86260	4467	has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and	2	negative
86261	4467	has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent	2	negative
86262	4467	the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent	2	negative
86263	4467	of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent	3	negative
86264	4467	a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent	2	negative
86265	4467	a surprisingly juvenile lark ,	1	negative
86266	4467	a surprisingly juvenile lark	2	negative
86267	4467	surprisingly juvenile lark	2	negative
86268	4467	surprisingly juvenile	1	negative
86269	4467	a pop-influenced prank whose charms are immediately apparent	3	positive
86270	4467	a pop-influenced prank	2	neutral
86271	4467	pop-influenced prank	2	neutral
86272	4467	pop-influenced	2	neutral
86273	4467	prank	2	neutral
86274	4467	whose charms are immediately apparent	4	positive
86275	4467	charms are immediately apparent	3	positive
86276	4467	are immediately apparent	2	positive
86277	4467	immediately apparent	2	positive
86278	4467	wear thin with repetition	1	negative
86279	4467	thin with repetition	2	negative
86280	4467	with repetition	2	neutral
86281	4468	Transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the X into the games .	4	positive
86282	4468	Transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the X into the games	4	positive
86283	4468	Transcends its agenda to deliver awe-inspiring , at times sublime , visuals and	4	neutral
86284	4468	Transcends its agenda to deliver awe-inspiring , at times sublime , visuals	4	neutral
86285	4468	its agenda to deliver awe-inspiring , at times sublime , visuals	4	neutral
86286	4468	agenda to deliver awe-inspiring , at times sublime , visuals	3	neutral
86287	4468	agenda	2	neutral
86288	4468	to deliver awe-inspiring , at times sublime , visuals	3	neutral
86289	4468	deliver awe-inspiring , at times sublime , visuals	4	neutral
86290	4468	awe-inspiring , at times sublime , visuals	4	neutral
86291	4468	, at times sublime , visuals	3	neutral
86292	4468	, at times sublime ,	3	neutral
86293	4468	at times sublime ,	2	neutral
86294	4468	at times sublime	2	neutral
86295	4468	times sublime	2	neutral
86296	4468	sublime	3	neutral
86297	4468	offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the X into the games	4	positive
86298	4468	offer a fascinating glimpse	3	positive
86299	4468	a fascinating glimpse	3	positive
86300	4468	fascinating glimpse	3	positive
86301	4468	into the subculture of extreme athletes whose derring-do puts the X into the games	3	negative
86302	4468	the subculture of extreme athletes whose derring-do puts the X into the games	3	negative
86303	4468	the subculture of extreme athletes	2	negative
86304	4468	the subculture	2	neutral
86305	4468	of extreme athletes	2	negative
86306	4468	extreme athletes	2	negative
86307	4468	athletes	2	neutral
86308	4468	whose derring-do puts the X into the games	3	neutral
86309	4468	whose derring-do	2	neutral
86310	4468	derring-do	3	neutral
86311	4468	puts the X into the games	2	neutral
86312	4468	puts the X	2	neutral
86313	4468	the X	2	neutral
86314	4468	into the games	2	neutral
86315	4468	the games	2	neutral
86316	4469	The people in Jessica are so recognizable and true that , as in real life , we 're never sure how things will work out .	3	positive
86317	4469	The people in Jessica	2	neutral
86318	4469	in Jessica	2	neutral
86319	4469	are so recognizable and true that , as in real life , we 're never sure how things will work out .	2	positive
86320	4469	are so recognizable and true that , as in real life , we 're never sure how things will work out	2	positive
86321	4469	so recognizable and true that , as in real life , we 're never sure how things will work out	3	positive
86322	4469	recognizable and true that , as in real life , we 're never sure how things will work out	3	positive
86323	4469	recognizable and true	3	positive
86324	4469	recognizable and	2	positive
86325	4469	that , as in real life , we 're never sure how things will work out	2	negative
86326	4469	, as in real life , we 're never sure how things will work out	2	negative
86327	4469	, as in real life ,	2	positive
86328	4469	as in real life ,	2	positive
86329	4469	as in real life	2	positive
86330	4469	in real life	2	positive
86331	4469	we 're never sure how things will work out	2	negative
86332	4469	're never sure how things will work out	2	negative
86333	4469	sure how things will work out	2	positive
86334	4469	how things will work out	2	neutral
86335	4469	things will work out	2	neutral
86336	4469	will work out	2	neutral
86337	4470	Thanks to Ice Cube , Benjamins feels an awful lot like Friday in Miami .	2	negative
86338	4470	Thanks to Ice Cube , Benjamins	2	positive
86339	4470	to Ice Cube , Benjamins	2	neutral
86340	4470	Ice Cube , Benjamins	2	neutral
86341	4470	Cube , Benjamins	2	neutral
86342	4470	, Benjamins	2	neutral
86343	4470	feels an awful lot like Friday in Miami .	2	negative
86344	4470	feels an awful lot like Friday in Miami	2	negative
86345	4470	feels an awful lot	2	negative
86346	4470	an awful lot	2	negative
86347	4470	awful lot	2	negative
86348	4470	like Friday in Miami	2	neutral
86349	4470	Friday in Miami	2	neutral
86350	4470	in Miami	2	neutral
86351	4471	The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them .	3	neutral
86352	4471	The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them	4	neutral
86353	4471	of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them	4	neutral
86354	4471	a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them	2	neutral
86355	4471	who has secrets buried at the heart of his story and knows how to take time revealing them	3	neutral
86356	4471	has secrets buried at the heart of his story and knows how to take time revealing them	3	neutral
86357	4471	has secrets buried at the heart of his story and	2	neutral
86358	4471	has secrets buried at the heart of his story	2	neutral
86359	4471	has secrets	2	neutral
86360	4471	buried at the heart of his story	3	neutral
86361	4471	buried	2	neutral
86362	4471	at the heart of his story	2	neutral
86363	4471	the heart of his story	2	neutral
86364	4471	of his story	2	neutral
86365	4471	knows how to take time revealing them	2	neutral
86366	4471	how to take time revealing them	2	neutral
86367	4471	to take time revealing them	2	neutral
86368	4471	take time revealing them	2	neutral
86369	4471	take time	2	neutral
86370	4471	revealing them	2	neutral
86371	4472	It 's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's .	1	negative
86372	4472	's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's .	0	negative
86373	4472	's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	0	negative
86374	4472	a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	0	negative
86375	4472	lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	1	negative
86376	4472	to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	0	negative
86377	4472	ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	1	negative
86378	4472	people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	2	negative
86379	4472	to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	0	negative
86380	4472	sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	1	negative
86381	4472	sit still for two hours and	2	neutral
86382	4472	sit still for two hours	2	neutral
86383	4472	change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's	1	negative
86384	4472	change watching such a character , especially when rendered in as flat and	1	negative
86385	4472	change watching such a character , especially when rendered in as flat	1	negative
86386	4472	change watching such a character ,	1	neutral
86387	4472	change watching such a character	3	neutral
86388	4472	watching such a character	2	neutral
86389	4472	such a character	2	neutral
86390	4472	especially when rendered in as flat	2	negative
86391	4472	rendered in as flat	1	negative
86392	4472	in as flat	1	negative
86393	4472	as flat	2	negative
86394	4472	impassive a manner as Phoenix 's	2	negative
86395	4472	impassive a manner	1	negative
86396	4472	impassive	2	negative
86397	4472	as Phoenix 's	2	neutral
86398	4472	Phoenix 's	2	neutral
86399	4473	While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .	3	negative
86400	4473	While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture	1	negative
86401	4473	Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture	1	negative
86402	4473	Broomfield 's film	2	neutral
86403	4473	does n't capture the effect of these tragic deaths on hip-hop culture	1	negative
86404	4473	capture the effect of these tragic deaths on hip-hop culture	2	negative
86405	4473	capture the effect of these tragic deaths	2	negative
86406	4473	the effect of these tragic deaths	2	negative
86407	4473	of these tragic deaths	1	negative
86408	4473	these tragic deaths	2	negative
86409	4473	tragic deaths	1	negative
86410	4473	on hip-hop culture	2	neutral
86411	4473	, it succeeds as a powerful look at a failure of our justice system .	3	positive
86412	4473	it succeeds as a powerful look at a failure of our justice system .	3	positive
86413	4473	succeeds as a powerful look at a failure of our justice system .	4	positive
86414	4473	succeeds as a powerful look at a failure of our justice system	3	positive
86415	4473	as a powerful look at a failure of our justice system	3	negative
86416	4473	a powerful look at a failure of our justice system	3	negative
86417	4473	a powerful look	3	positive
86418	4473	powerful look	3	positive
86419	4473	at a failure of our justice system	1	negative
86420	4473	a failure of our justice system	2	negative
86421	4473	of our justice system	2	neutral
86422	4473	our justice system	2	neutral
86423	4473	justice system	2	neutral
86424	4474	When it comes to the battle of Hollywood vs. Woo , it looks like Woo 's a P.O.W.	1	neutral
86425	4474	When it comes to the battle of Hollywood vs. Woo	2	neutral
86426	4474	it comes to the battle of Hollywood vs. Woo	2	neutral
86427	4474	comes to the battle of Hollywood vs. Woo	2	neutral
86428	4474	to the battle of Hollywood vs. Woo	2	neutral
86429	4474	the battle of Hollywood vs. Woo	2	neutral
86430	4474	the battle	1	neutral
86431	4474	of Hollywood vs. Woo	2	neutral
86432	4474	Hollywood vs. Woo	2	neutral
86433	4474	Hollywood vs.	2	neutral
86434	4474	, it looks like Woo 's a P.O.W.	2	neutral
86435	4474	it looks like Woo 's a P.O.W.	1	neutral
86436	4474	looks like Woo 's a P.O.W.	2	neutral
86437	4474	like Woo 's a P.O.W.	2	neutral
86438	4474	Woo 's a P.O.W.	2	neutral
86439	4474	's a P.O.W.	2	neutral
86440	4474	a P.O.W.	2	neutral
86441	4474	P.O.W.	2	neutral
86442	4475	The sentimental cliches mar an otherwise excellent film .	3	positive
86443	4475	The sentimental cliches	1	negative
86444	4475	sentimental cliches	1	negative
